Num_Inscripcion;Razon_Social;Tipo_Via;Calle;Numero;Aproximacion;Cod_Postal;Poblacion;Barrio;Distrito;CIF;Fecha_Registro;Fecha_IPM;Primer_Tlfn;Email;Internet;Categoria;Ambito;Num_Socios;NumInscripcion_Fed_Vinculada;RazonSocial_Fed_Vinculada;FX_Carga
"2921";"LA HUERTA DE MI CASA";"CALLE";"ANGEL";"3";"";"28005";"MADRID";"PALACIO";"CENTRO";"G87138905";"2014-11-17";;"675569118";"borladito@hotmail.com";"";"MEDIOAMBIENTALES Y ECOLOGISTAS";"ESTATAL";"15";" ";" ";"2025-12-31 04:15:15.2"
"2922";"ASOCIACION PEDAGOGIAS INVISIBLES";"CALLE";"HERMANOS DEL MORAL";"41";"3º A";"28019";"MADRID";"OPAÑEL";"CARABANCHEL";"G86553591";"2014-11-17";;"646601572";"info@pedagogiasinvisibles.es";"http://www.pedagogiasinvisibles.es";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"13";" ";" ";"2025-12-31 04:15:15.2"
"2923";"ASOCIACION DE MADRES Y PADRES 'EUROPA' CEIP CIUDAD DE BADAJOZ";"CALLE";"FRAY JOSE CERDEIRIÑA";"51";"";"28024";"MADRID";"LAS AGUILAS";"LATINA";"G28875649";"2014-11-17";"2015-12-04";"627377740";"ampa.ciudad_de_badajoz@hotmail.es";"";"DE MADRES Y PADRES DEL ALUMNADO";"COMUNIDAD DE MADRID";"64";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"2924";"MACUBI";"CALLE";"DIONISIO INCA YUPANQUI";"27";"BAJO ";"28043";"MADRID";"PIOVERA";"HORTALEZA";"G86388147";"2014-11-26";;"695182308";"marivicubillofuentes@hotmail.com";"";"OTRAS DE ACCION SOCIAL";"COMUNIDAD DE MADRID";"3";" ";" ";"2025-12-31 04:15:15.2"
"2925";"ASOCIACION DE ACTIVIDADES ACUATICAS SUBMARINISMO Y CIENCIA";"PLAZA";"ORDOÑO";"1";"B-3";"28011";"MADRID";"PUERTA DEL ANGEL";"LATINA";"G86913019";"2014-11-26";;"688921761";" ";"";"DEPORTIVAS";"ESTATAL";"72";" ";" ";"2025-12-31 04:15:15.2"
"2926";"GRUPO SCOUT 85. LA SALLE MADRID";"CALLE";"BLAS CABRERA";"50";"";"28044";"MADRID";"LAS AGUILAS";"LATINA";"G84472760";"2014-11-27";;"622474049";"info@lasalle85.com";"www.lasalle85.com";"JUVENILES";"COMUNIDAD DE MADRID";"123";" ";" ";"2025-12-31 04:15:15.2"
"2928";"ASOCIACION ESPAÑOLA PARA SUPERDOTADOS Y CON TALENTO";"CALLE";"GRAN VIA";"55";"3º A";"28013";"MADRID";"PALACIO";"CENTRO";"G80632094";"2014-12-16";"2015-01-22";"915420509";"alicia@asociacion-aest.org";"http://www.aest.es";"DE ESTUDIANTES /ALUMNADO";"ESTATAL";"376";" ";" ";"2025-12-31 04:15:15.2"
"2929";"ASOCIACION DE PERITOS INDEPENDIENTES Y DE SEGUROS";"CALLE";"LOPE DE RUEDA";"50";"BAJO EXTERIOR";"28009";"MADRID";"ACACIAS";"RETIRO";"G86316528";"2015-01-22";;"910917266";"admin@asini.es";"http://www.apropinse.org";"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTONOMOS";"ESTATAL";"45";" ";" ";"2025-12-31 04:15:15.2"
"2930";"MANOS UNIDAS COMITE CATOLICO DE LA CAMPAÑA CONTRA EL HAMBRE EN EL MUNDO";"CALLE";"BARQUILLO";"38";"2º";"28004";"MADRID";"JUSTICIA";"CENTRO";"G28567790";"2015-01-15";;"915221783";"madrid@manosunidas.org";"http://www.manosunidas.org";"PARA LA COOPERACION AL DESARROLLO";"ESTATAL";"17630";"2936";"ASOCIACION RED DE ONGD DE MADRID";"2025-12-31 04:15:15.2"
"2931";"ASOCIACION DE VECINOS OPERA AUSTRIAS";"CALLE";"LEONOR DE LA VEGA";"9";"LOCAL";"28005";"MADRID";"IMPERIAL";"ARGANZUELA";"G86474574";"2015-01-15";;"634697520";"avaustrias@gmail.com";"";"VECINALES";"COMUNIDAD DE MADRID";"219";" ";" ";"2025-12-31 04:15:15.2"
"2932";"PLATAFORMA DE APOYO A LAS VICTIMAS DEL TERRORISMO";"CALLE";"CAMINO DE LOS VINATEROS";"51";"BAJO";"28030";"MADRID";"MEDIA LEGUA";"MORATALAZ";"G86626447";"2015-01-22";"2015-03-18";"609098265";"administracion@yoestoyconlasvictimas.org";"http://www.yoestoyconlasvictimas.org";"OTRAS DE ACCION SOCIAL";"ESTATAL";"1624";" ";" ";"2025-12-31 04:15:15.2"
"2933";"ASOCIACION PARA LA INTEGRACION DE LESBIANAS, GAYS, BISEXUALES Y TRANSEXUALES INMIGRANTES (KIFKIF)";"CALLE";"CARRETAS";"33";"2º E";"28012";"MADRID";"SOL";"CENTRO";"G87077624";"2015-01-29";;"915211174";" ";" ";"DE PERSONAS LGTBI";"COMUNIDAD DE MADRID";"15";" ";" ";"2025-12-31 04:15:15.2"
"2934";"ASOCIACION DEPORTIVA BOCA JUNIORS DE MADRID";"CALLE";"CARRETAS";"33";"2º DCHA E";"28012";"MADRID";"SOL";"CENTRO";"G85888436";"2015-01-28";;"645307764";"adbjm2010@gmail.com";"";"JUVENILES";"COMUNIDAD DE MADRID";"97";" ";" ";"2025-12-31 04:15:15.2"
"2935";"CLUB DEPORTIVO ELEMENTAL CRISTALSUB BUCEO";"AVENIDA";"GRAN VIA DE HORTALEZA";"53";"PORTAL B PISO 3 PUERTA 2";"28043";"MADRID";"PINAR DEL REY";"HORTALEZA";"G86942232";"2015-02-02";;"620258888";"buceocristalsub@hotmail.com";"";"DEPORTIVAS";"COMUNIDAD DE MADRID";"5";" ";" ";"2025-12-31 04:15:15.2"
"2937";"AGRUPACION DEPORTIVA ALEGRIA OSO Y MADROÑO";"CALLE";"ELFO";"75";"BAR ALIM";"28027";"MADRID";"QUINTANA";"CIUDAD LINEAL";"G84444173";"2015-02-06";;"637506241";"luckycavero@hotmail.com";"";"DEPORTIVAS";"COMUNIDAD DE MADRID";"30";" ";" ";"2025-12-31 04:15:15.2"
"2938";"ASOCIACION DE MADRES Y PADRES DE ALUMNOS DEL COLEGIO PUBLICO LUIS CERNUDA DE MADRID";"CALLE";"CARRIL DEL CONDE";"64";"";"28043";"MADRID";"CANILLAS";"HORTALEZA";"G79734430";"2015-02-11";;"677409145";"contacto@ampaluiscernuda.es";"";"DE MADRES Y PADRES DEL ALUMNADO";"COMUNIDAD DE MADRID";"41";" ";" ";"2025-12-31 04:15:15.2"
"2939";"SANICLOWN";"CALLE";"ERAS ALTAS";"2";"";"28031";"MADRID";"CASCO H.VALLECAS";"VILLA VALLECAS";"G84696061";"2015-02-18";"2015-03-12";"692842756";"administracion@saniclown.org";"http://www.saniclown.org";"DE SALUD Y APOYO MUTUO";"ESTATAL";"211";" ";" ";"2025-12-31 04:15:15.2"
"2940";"ASOCIACION MADRILEÑA DE ENFERMEDADES NEUROMUSCULARES, ASEM MADRID";"CALLE";"LUIS I";"17";"";"28031";"MADRID";"PAVONES";"VILLA VALLECAS";"G83818278";"2015-02-26";"2015-04-21";"917737205";"info@asemmadrid.org";"http://www.asemmadrid.org";"DE SALUD Y APOYO MUTUO";"COMUNIDAD DE MADRID";"532";"1357";"FEDERACION DE ASOCIACIONES DE PERSONAS CON DISCAPACIDAD FISICA Y ORGANICA DE LA COMUNIDAD DE MADRID. FAMMA-COCEMFE MADRID";"2025-12-31 04:15:15.2"
"2940";"ASOCIACION MADRILEÑA DE ENFERMEDADES NEUROMUSCULARES, ASEM MADRID";"CALLE";"LUIS I";"17";"";"28031";"MADRID";"PAVONES";"VILLA VALLECAS";"G83818278";"2015-02-26";"2015-04-21";"917737205";"info@asemmadrid.org";"http://www.asemmadrid.org";"DE SALUD Y APOYO MUTUO";"COMUNIDAD DE MADRID";"532";"1457";"FEDERACION ESPAÑOLA DE ENFERMEDADES RARAS - FEDER";"2025-12-31 04:15:15.2"
"2941";"ASOCIACION HORTALEZA PERIODICO VECINAL";"CALLE";"MAR DE BERING";"5";"";"28033";"MADRID";" ";"HORTALEZA";"G85945061";"2015-03-03";;"645 21 38 05";"info@periodicohortaleza.org";"";"DE COMUNICACION";"COMUNIDAD DE MADRID";"150";" ";" ";"2025-12-31 04:15:15.2"
"2942";"ASOCIACION ECUATORIANA PARA LA INTEGRACION Y EL DEPORTE";"CALLE";"TOLOSA";"20";"4º B";"28041";"MADRID";"ORCASITAS";"USERA";"G85861789";"2015-03-03";;"660979340";"";"";"DEPORTIVAS";"COMUNIDAD DE MADRID";"37";" ";" ";"2025-12-31 04:15:15.2"
"2944";"ASOCIACION EL PARTO ES NUESTRO";"CUESTA";"CIEGOS";"2";"PORTAL 3 - 4º A";"28005";"MADRID";"PALACIO";"CENTRO";"G84134386";"2015-03-12";;"685603146";"subvenciones@elpartoesnuestro.es";"https://www.elpartoesnuestro.es/";"DE SALUD Y APOYO MUTUO";"ESTATAL";"716";" ";" ";"2025-12-31 04:15:15.2"
"2946";"ASOCIACION DE HORTELANOS URBANOS DE FUENCARRAL-TRES OLIVOS";"CALLE";"DOCTOR JUAN BRAVO";"4";"1º";"28034";"MADRID";"VALVERDE";"FUENCARRAL-EL PARDO";"G87147716";"2015-03-11";;"615379977";"belenpires@hotmail.com";"";"MEDIOAMBIENTALES Y ECOLOGISTAS";"COMUNIDAD DE MADRID";"22";" ";" ";"2025-12-31 04:15:15.2"
"2947";"ASOCIACION PARA EL ESTUDIO DE LAS ENFERMEDADES INFECCIOSAS";"CALLE";"ORENSE";"8";"5º C";"28020";"MADRID";"CUATRO CAMINOS";"TETUAN";"G80086622";"2015-04-06";;"722140142";"info@saludentreculturas.es";"http://www.saludentreculturas.es";"DE SALUD Y APOYO MUTUO";"ESTATAL";"29";" ";" ";"2025-12-31 04:15:15.2"
"2948";"ASOCIACION PERROS Y LETRAS - R.E.A.D. ESPAÑA";"CALLE";"PANTOJA";"10";"3º";"28002";"MADRID";"CIUDAD JARDIN";"CHAMARTIN";"G87161212";"2015-04-06";;"669280783";"info@perrosyletras.com";"";"DE SALUD Y APOYO MUTUO";"COMUNIDAD DE MADRID";"3";" ";" ";"2025-12-31 04:15:15.2"
"2949";"ASOCIACION DE MUJERES HISPANO-RUMANAS Y DE PAISES DEL ESTE";"CALLE";"ROMERAL";"12";"ESC . EXT. 1º";"28021";"MADRID";"LOS ANGELES";"VILLAVERDE";"G85682318";"2015-04-07";;"917975354";"patriciavascogarcia@yahoo.es";"";"DE MUJERES";"COMUNIDAD DE MADRID";"10";" ";" ";"2025-12-31 04:15:15.2"
"2951";"ASOCIACION BENEFICA GERIATRICA IBERICA";"CALLE";"GOYA";"47";"3ºB";"28001";"MADRID";"RECOLETOS";"SALAMANCA";"G86458676";"2015-04-17";;"915234786";"comunicacion@abgmadrid.org";"http://www.abgmadrid.org";"DE PERSONAS MAYORES, JUBILADAS Y PENSIONISTAS";"ESTATAL";"4";" ";" ";"2025-12-31 04:15:15.2"
"2952";"ASOCIACION INTERNACIONAL DEL TELEFONO DE LA ESPERANZA (ASITES)";"CALLE";"FRANCOS RODRIGUEZ";"51";"COLONIA BELLAS VISTAS CHALET 25";"28039";"MADRID";"BELLAS VISTAS";"TETUAN";"G85590685";"2015-05-17";;"914590050";"madrid@telefonodelaesperanza.org";"http://www.telefonodelaesperanza.org";"DE SALUD Y APOYO MUTUO";"ESTATAL";"745";"2936";"ASOCIACION RED DE ONGD DE MADRID";"2025-12-31 04:15:15.2"
"2954";"ASOCIACION DE MUSICA DE CAMARA DE MADRID";"CALLE";"SIENA";"78";"3º B";"28027";"MADRID";"QUINTANA";"CIUDAD LINEAL";"G84565142";"2015-05-04";"2016-04-08";"914031523";"acunalberto@yahoo.es";"";"CULTURALES Y CASAS REGIONALES";"COMUNIDAD DE MADRID";"22";" ";" ";"2025-12-31 04:15:15.2"
"2955";"ASOCIACION CULTURAL GUINDOSTAN";"CALLE";"ROMA";"4";"LOCAL";"28028";"MADRID";"GUINDALERA";"SALAMANCA";"G86512548";"2015-05-22";"2015-11-16";"629515328";"guindostan@gmail.com";"http://www.guindostan.org";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"56";" ";" ";"2025-12-31 04:15:15.2"
"2956";"ASOCIACION BOKABOKA21";"CALLE";"SIROCO";"32";"";"28042";"MADRID";"TIMON";"BARAJAS";"G87170742";"2015-06-09";;"913193758";"";"";"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTONOMOS";"COMUNIDAD DE MADRID";"22";" ";" ";"2025-12-31 04:15:15.2"
"2957";"ASOCIACION MUJERES PARA EL DIALOGO Y LA EDUCACION - MDE";"CALLE";"ANDRES MELLADO";"76";"4º IZQ.";"28015";"MADRID";"GAZTAMBIDE";"CHAMBERI";"G84114339";"2015-05-27";;"618810036";"gcalderon@mde.org.es";"http://www.mde.org.es";"DE MUJERES";"ESTATAL";"848";" ";" ";"2025-12-31 04:15:15.2"
"2958";"ASOCIACION DE AMISTAD  CASA VECINAL DE TETUAN";"CALLE";"JUAN DE OLIAS";"1";"3º C";"28020";"MADRID";"VALDEZARZA";"TETUAN";"G86903507";"2015-07-13";"2017-02-10";"618349069";"casavecinaltetuan@gmail.com";"";"CULTURALES Y CASAS REGIONALES";"COMUNIDAD DE MADRID";"14";" ";" ";"2025-12-31 04:15:15.2"
"2959";"ASOCIACION ORBITA DIVERSA";"CALLE";"ENCOMIENDA";"3";"BAJO D";"28012";"MADRID";"EMBAJADORES";"CENTRO";"G86650850";"2015-07-14";"2015-11-13";"657952240";"secretaria@orbitadiversa.org";"orbitadiversa.org";"OTRAS DE ACCION SOCIAL";"ESTATAL";"79";" ";" ";"2025-12-31 04:15:15.2"
"2960";"SOLIDARIOS CUYDE";"CALLE";"PRINCIPE DE VERGARA";"95";"3 B";"28006";"MADRID";"CASTELLANA";"SALAMANCA";"G87221032";"2015-07-14";;"622593752";"info@solidarioscuyde.org";"";"OTRAS DE ACCION SOCIAL";"ESTATAL";"12";" ";" ";"2025-12-31 04:15:15.2"
"2961";"ASOCIACION CULTURAL GASTRONOMICA 'PEQUEÑA COCINERA'";"CALLE";"SAN VICENTE FERRER";"90";"";"28015";"MADRID";"UNIVERSIDAD";"CENTRO";"G86462108";"2015-07-21";"2015-11-04";"914466277";"pequenacocinera@gmail.com";"http://www.pequeñacocinera.com";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"7";" ";" ";"2025-12-31 04:15:15.2"
"2962";"A.M.P.A. I.E.S. BARRIO BILBAO";"CALLE";"VILLAESCUSA";"20";"";"28017";"MADRID";" ";"CIUDAD LINEAL";"G79577128";"2015-07-21";;"639406770";"triniaguila@hotmail.es";"";"DE MADRES Y PADRES DEL ALUMNADO";"COMUNIDAD DE MADRID";"26";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"2963";"'EL SOL DE LA CONCE-ASOCIACION CULTURAL'";"CALLE";"VIRGEN DE LA FUENCISLA";"12";"";"28027";"MADRID";"LA CONCEPCION";"CIUDAD LINEAL";"G87313854";"2015-07-23";;"654031848";"elsoldelaconce@gmail.com";"https://elsoldelaconce.com/";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"344";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"2964";"CREA ESPAÑA-CENTRO DE RECURSOS PARA ASOCIACIONES Y AYUNTAMIENTOS";"CALLE";"CARRETAS";"33";"2º DCHA. OFICINA F";"28012";"MADRID";"SOL";"CENTRO";"G98615115";"2015-07-23";;"911684854";"oficinatecnica@crea-red.es";"";"OTRAS DE ACCION SOCIAL";"ESTATAL";"875";" ";" ";"2025-12-31 04:15:15.2"
"2965";"ALIANZA DE LOS GUARDIANES DE LA PAZ";"CALLE";"ALCALA";"149";"2º";"28009";"MADRID";"GOYA";"SALAMANCA";"G85573236";"2015-07-23";;"636497017";"";"";"DE INMIGRANTES";"ESTATAL";"22";" ";" ";"2025-12-31 04:15:15.2"
"2966";"ASOCIACION DE CIENCIAS AMBIENTALES";"CALLE";"GENERAL RAMIREZ DE MADRID";"11";"4º DCHA.";"28020";"MADRID";"CUATRO CAMINOS";"TETUAN";"G83320002";"2015-07-23";;"606088883";"administracion@cienciasambientales.org.es";"www.cienciasambientales.org.es";"MEDIOAMBIENTALES Y ECOLOGISTAS";"ESTATAL";"118";" ";" ";"2025-12-31 04:15:15.2"
"2968";"ONDA DE MADRID";"CALLE";"DOCTOR CRIADO";"1";"";"28021";"MADRID";"VILLAVERDE ALTO C.H.";"VILLAVERDE";"G84895226";"2015-09-02";;"635926780";"ondademadrid@gmail.com";"";"CULTURALES Y CASAS REGIONALES";"COMUNIDAD DE MADRID";"57";" ";" ";"2025-12-31 04:15:15.2"
"2969";"ASOCIACION CUIDADORES DE PERSONAS";"CALLE";"FAUSTINO OSORIO";"48";"PISO 1-B";"28047";"MADRID";"LOS CARMENES";"LATINA";"G87202552";"2015-09-01";;"606310257";" ";"";"OTRAS DE ACCION SOCIAL";"ESTATAL";"800";" ";" ";"2025-12-31 04:15:15.2"
"2970";"ASOCIACION MUSICAL BANDA DE VALLECAS";"AVENIDA";"GLORIETAS";"19";"";"28053";"MADRID";"ENTREVIAS";"PUENTE VALLECAS";"G80967250";"2015-09-01";"2015-12-04";"";"bandavallecas@gmail.com";"http://www.bandadevallecas.es";"CULTURALES Y CASAS REGIONALES";"COMUNIDAD DE MADRID";"50";" ";" ";"2025-12-31 04:15:15.2"
"2971";"CLUB CICLISTA HORTALEZA";"CALLE";"TOTANA";"13";" Y 15";"28033";"MADRID";"PINAR DEL REY";"HORTALEZA";"G81011595";"2015-09-01";;"606125244";"";"http://cchortaleza.es";"DEPORTIVAS";"COMUNIDAD DE MADRID";"16";" ";" ";"2025-12-31 04:15:15.2"
"2972";"ASOCIACION COLECTIVO DE ARTISTAS LIBERALIA (C.A.L.)";"CALLE";"LUIS DE SALAZAR";"16";"4º - C";"28002";"MADRID";"PROSPERIDAD";"CHAMARTIN";"G84845635";"2015-09-02";"2016-02-03";"914132609";"artistasliberalia@gmail.com";"";"CULTURALES Y CASAS REGIONALES";"COMUNIDAD DE MADRID";"212";" ";" ";"2025-12-31 04:15:15.2"
"2973";"CLUB ESCUELA DEPORTIVA MANILA-ESTRELLAS F.S.";"CALLE";"MARQUES DE ZAFRA";"25";"3º B";"28028";"MADRID";"FUENTE DEL BERRO";"SALAMANCA";"G80312226";"2015-09-02";;"687121165";"manila.estrellas@hotmail.com";"http://www.manilaestrellas.es";"DEPORTIVAS";"COMUNIDAD DE MADRID";"235";" ";" ";"2025-12-31 04:15:15.2"
"2974";"CLUB DEPORTIVO ELEMENTAL VALDEBEBAS";"CALLE";"AMERICO CASTRO";"114";"PORTAL A PISO 3 E";"28050";"MADRID";"VALDEFUENTES";"HORTALEZA";"G87085502";"2015-09-04";;"619444082";"juntadirectiva@cdvaldebebas.com";"";"DEPORTIVAS";"COMUNIDAD DE MADRID";"216";" ";" ";"2025-12-31 04:15:15.2"
"2975";"ASOCIACION CULTURAL - GRUPO DE BAILE CASTIZO 'VIVA MADRID'";"CALLE";"LUCIENTE";"14";"4º A";"28005";"MADRID";"PALACIO";"CENTRO";"";"2015-09-22";;"609478501";"ascvivamadrid@gmail.com";"";"CULTURALES Y CASAS REGIONALES";"COMUNIDAD DE MADRID";"70";" ";" ";"2025-12-31 04:15:15.2"
"2976";"ASOCIACION SIN ANIMO DE LUCRO DE TERAPIAS NATURALES, QINATU";"CALLE";"ARROYO DEL OLIVAR";"158";"";"28018";"MADRID";"PORTAZGO";"PUENTE VALLECAS";"G87215067";"2015-09-24";"2017-04-19";"648134894";"qinatu@gmail.com";"http://www.qinatu.net";"DE SALUD Y APOYO MUTUO";"COMUNIDAD DE MADRID";"62";" ";" ";"2025-12-31 04:15:15.2"
"2977";"THE HUG-PLATFORM FOR CULTURAL";"CALLE";"CALASPARRA";"10";"- 12 POSTERIOR LOCAL 9";"28033";"MADRID";"PINAR DEL REY";"HORTALEZA";"G87076063";"2015-09-22";;"686104864";"gilfer@hugculture.org";"http://www.hugculture.org/";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"17";" ";" ";"2025-12-31 04:15:15.2"
"2978";"A.R.C.A. ASOCIACION PARA LA REFLEXION DE LA CREATIVIDAD Y LAS ALTAS CAPACIDADES";"CALLE";"SANTA COLOMA";"7";"1ºD";"28008";"MADRID";"LUCERO";"MONCLOA-ARAVACA";"G86726635";"2015-09-22";"2016-01-11";"607116795";"info@altascapacidadesarca.org";"www.altascapacidadesarca.org";"OTRAS DE ACCION SOCIAL";"ESTATAL";"3";" ";" ";"2025-12-31 04:15:15.2"
"2979";"TANGRA-TONALIDAD ARTE NATURAL Y GUIA PARA REALIZAR ACTIVIDADES";"CALLE";"ELIZONDO";"22";"3º D";"28041";"MADRID";"SAN FERMIN";"USERA";"G83893362";"2015-10-07";;"630333651";"asociaciontangra@hotmail.es";"";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"550";" ";" ";"2025-12-31 04:15:15.2"
"2981";"PEÑA FLAMENCA 'DUENDE'";"AVENIDA";"GLORIETAS";"19";"";"28053";"MADRID";"ENTREVIAS";"PUENTE VALLECAS";"G80734478";"2015-09-24";;"636787101";"JLUISACHURRA@HOTMAIL.COM";"http://peñaduende.es";"CULTURALES Y CASAS REGIONALES";"COMUNIDAD DE MADRID";"37";" ";" ";"2025-12-31 04:15:15.2"
"2982";"ASOCIACION PARA LA COOPERACION Y EL DESARROLLO 'INTEGRANDO'";"CALLE";"MONTE PERDIDO";"109";"3ª A";"28053";"MADRID";"SAN DIEGO";"PUENTE VALLECAS";"G86302858";"2015-09-22";;"914781319";"asociacion.integrando@gmail.com";"";"DE INMIGRANTES";"COMUNIDAD DE MADRID";"12";" ";" ";"2025-12-31 04:15:15.2"
"2983";"MENUDAPELI";"CARRERA";"SAN FRANCISCO";"6";"3º IZQ A";"28005";"MADRID";"PALACIO";"CENTRO";"G87102547";"2015-09-14";;"677522844";"menudapeli@gmail.com";"";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"3";" ";" ";"2025-12-31 04:15:15.2"
"2984";"AMPA CEIP EMILIA PARDO BAZAN";"CALLE";"VENTORRILLO";"14";"";"28005";"MADRID";"EMBAJADORES";"CENTRO";"G81970618";"2015-10-29";;"649032894";"ampaemilia@gmail.com";"";"DE MADRES Y PADRES DEL ALUMNADO";"COMUNIDAD DE MADRID";"76";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"2985";"PHOTOLEZA ASOCIACION FOTOGRAFICA";"CALLE";"MAR DEL JAPON";"13";"LOCAL";"28033";"MADRID";"PINAR DEL REY";"HORTALEZA";"G86413887";"2015-10-29";;"639939416";"photoleza@gmail.com";"";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"15";" ";" ";"2025-12-31 04:15:15.2"
"2986";"NINGUN NIÑO SIN SONRISA";"CALLE";"HERMOSILLA";"136";"LOCAL 1";"28028";"MADRID";"FUENTE DEL BERRO";"SALAMANCA";"G86911880";"2015-11-05";"2017-09-07";"693479699";"infonnss@gmail.com";"http://nnssmadrid.wordpress.com";"INFANTILES";"ESTATAL";"46";" ";" ";"2025-12-31 04:15:15.2"
"2987";"FRATERNIDAD ASOCIATIVA CULTURAL DE BOLIVIA EN ESPAÑA";"CALLE";"CONDE DE TORRALBA";"14";"5º A";"28046";"MADRID";"CASTILLA";"CHAMARTIN";"G87156295";"2015-10-29";;"620655160";"facee5000@gmail.com";"";"DE INMIGRANTES";"ESTATAL";"10";" ";" ";"2025-12-31 04:15:15.2"
"2988";"A.M.P.A. C.E.I.P. REAL ARMADA";"CALLE";"CORREGIDOR JUAN FRANCISCO DE LUJAN";"114";"";"28030";"MADRID";"FONTARRON";"MORATALAZ";"G28865574";"2015-11-16";;"641028584";"contacto@amparealarmada.com";"http://amparealarmada.wordpress.com/";"DE MADRES Y PADRES DEL ALUMNADO";"COMUNIDAD DE MADRID";"139";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"2989";"ASOCIACION EPILEPSIA ESPAÑA";"CALLE";"MARIA TERESA LEON";"12";"4ºB";"28051";"MADRID";"ENSANCHE DE VALLECAS";"VILLA VALLECAS";"G85345973";"2015-11-16";"2016-02-03";"618354707";"amepilepsia@yahoo.es";"http://www.amepilepsia.org";"DE SALUD Y APOYO MUTUO";"ESTATAL";"30";"1357";"FEDERACION DE ASOCIACIONES DE PERSONAS CON DISCAPACIDAD FISICA Y ORGANICA DE LA COMUNIDAD DE MADRID. FAMMA-COCEMFE MADRID";"2025-12-31 04:15:15.2"
"2990";"ASOCIACION CANINA LICAON";"CALLE";"PEDRO LABORDE";"23";"ESC. DCHA. 1º C";"28038";"MADRID";"PORTAZGO";"PUENTE VALLECAS";"G87168548";"2015-11-16";;"652945643";"aclicaon@gmail.com";"";"OTRAS DE ACCION SOCIAL";"ESTATAL";"22";" ";" ";"2025-12-31 04:15:15.2"
"2991";"ASOCIACION DE INGENIEROS SENIOR.CAMINOS";"CALLE";"ALMAGRO";"42";"2ª PLANTA-COLEGIO INGENIEROS CAMINOS, CANALES Y PU";"28010";"MADRID";"ALMAGRO";"CHAMBERI";"G86601317";"2015-11-16";;"660408439";"milvussl@hotmail.com";"http://www.aispc.es";"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTONOMOS";"ESTATAL";"27";" ";" ";"2025-12-31 04:15:15.2"
"2992";"CLUB DE LUCHA SAN BLAS";"CALLE";"EZEQUIEL SOLANA";"7";"CARRASCOSA";"28017";"MADRID";"PUEBLO NUEVO";"CIUDAD LINEAL";"G82364092";"2015-11-16";;"696095072";"luchasanblas@gmail.com";"";"DEPORTIVAS";"COMUNIDAD DE MADRID";"84";" ";" ";"2025-12-31 04:15:15.2"
"2993";"ASOCIACION CULTURAL CONTRAPUNTO";"AVENIDA";"PABLO NERUDA";"5";"";"28038";"MADRID";"PALOMERAS SURESTE";"PUENTE VALLECAS";"G80456619";"2015-11-24";"2016-02-24";"606608809";"a.c.contrapunto@gmail.com";"http://escueladecharangasdevallecas.blogspot.com";"CULTURALES Y CASAS REGIONALES";"COMUNIDAD DE MADRID";"172";" ";" ";"2025-12-31 04:15:15.2"
"2994";"ASOCIACION ESPAÑOLA DE ANIRIDIA AEA";"CALLE";"PROFESOR MARTIN LAGOS";"2";"S/N, H,SAN CARLOS, PUERTA A (VESTIBULO), DPCHO.3";"28040";"MADRID";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"G81529729";"2015-11-24";;"688905553";"aniridia@aniridia.es";"http://www.aniridia.es";"DE SALUD Y APOYO MUTUO";"ESTATAL";"197";"1457";"FEDERACION ESPAÑOLA DE ENFERMEDADES RARAS - FEDER";"2025-12-31 04:15:15.2"
